asistencia_pct,nota_media,materias_suspensas,numero_materias_curso,evaluaciones_realizadas,partes_disciplinarios,matricula_activa,oferta_educativa,repetidor_curso_actual,dias_sin_actividad,inasistencias_consecutivas,grado_urbanizacion,distancia_escuela,acceso_internet,nivel_socioeconomico,apoyo_familiar,trabaja,abandono_escolar
70.41,4.83,8,14,1,0,1,1,1,1,1,1,3.35,1,1,1,1,0
93.98,5.45,5,10,4,3,1,4,0,11,1,1,14.12,1,2,1,0,0
43.78,3.67,10,13,1,3,1,2,1,1,21,3,27.11,1,6,1,0,0
62.21,2.34,9,11,4,2,1,2,0,3,1,2,26.51,1,1,0,1,0
9.07,1.18,10,12,0,3,0,3,1,34,28,1,12.42,1,1,1,0,1
57.86,6.61,4,12,2,4,1,4,0,9,20,2,2.81,1,5,1,1,0
96.44,7.31,4,11,2,0,1,1,0,16,1,1,1.0,1,3,1,0,0
69.95,5.14,7,11,2,1,1,1,0,15,7,3,36.67,1,3,0,0,0
62.26,5.22,7,11,4,1,1,4,0,18,6,2,1.0,1,1,1,0,0
61.07,6.26,4,12,4,0,1,1,1,9,1,1,1.0,1,3,1,0,0
55.79,7.15,5,13,3,0,1,3,0,31,1,3,8.5,1,5,1,0,0
71.06,2.66,8,11,2,3,1,1,1,15,1,2,17.52,1,2,1,1,0
0.0,1.01,10,12,0,6,0,3,1,29,31,1,17.19,1,6,0,0,1
84.64,8.87,2,10,3,1,1,4,0,15,1,1,10.81,0,4,1,0,0
52.22,7.64,4,11,3,5,1,4,0,8,10,2,17.2,0,6,1,0,0
84.15,7.96,2,10,2,3,1,1,0,5,1,2,1.23,1,4,1,0,0
90.85,7.31,3,12,4,0,1,3,0,16,1,2,1.0,1,2,1,0,0
57.6,9.6,2,10,4,2,1,4,0,12,5,2,13.47,1,6,0,0,0
68.44,6.04,3,10,1,2,1,1,1,5,13,2,5.76,1,5,1,0,0
44.54,4.63,8,13,2,2,1,2,0,4,8,3,9.68,1,3,0,0,0
58.46,3.54,8,12,2,0,1,1,0,1,7,3,10.35,1,5,0,1,0
100.0,7.7,3,10,4,6,1,3,0,1,6,1,7.07,1,2,1,0,0
62.52,4.4,5,10,2,1,1,3,0,1,15,3,1.0,1,3,1,1,0
93.26,4.09,6,10,3,3,1,3,0,21,12,2,1.0,0,3,1,0,0
50.87,4.3,7,14,3,1,1,1,1,12,8,2,1.0,1,3,0,1,0
80.03,4.15,7,10,1,5,1,2,0,10,1,3,24.31,1,6,1,0,0
78.59,6.45,5,12,4,2,1,3,0,3,1,3,8.25,1,1,0,0,0
96.87,6.55,4,11,4,2,1,1,0,18,7,3,18.8,1,3,1,0,0
67.14,8.5,4,14,2,3,1,2,0,14,1,2,5.12,1,3,1,0,0
59.21,6.73,5,11,1,3,1,3,1,1,18,3,27.57,1,1,0,0,0
82.28,6.49,3,11,3,2,1,2,0,17,15,1,21.34,1,3,1,0,0
26.7,4.24,7,10,2,1,0,3,0,20,1,1,2.09,1,5,1,0,1
54.89,6.86,4,10,2,3,1,4,0,4,12,1,18.33,1,3,0,0,0
69.84,2.61,7,10,3,3,1,4,0,1,6,3,1.0,1,5,0,0,0
69.29,7.94,3,10,1,3,1,1,0,15,1,2,15.81,1,5,1,0,0
82.47,5.72,5,12,3,1,1,4,0,6,7,3,5.28,1,3,1,1,0
6.36,3.39,7,12,2,4,0,3,0,36,18,3,1.0,1,4,1,0,1
69.43,8.32,3,14,2,0,1,2,0,21,13,3,19.84,0,5,1,0,0
54.06,4.64,5,10,4,1,1,1,1,7,4,3,7.07,1,2,1,0,0
55.26,5.8,6,10,3,2,1,2,1,18,4,2,12.55,1,1,1,0,0
73.39,7.64,5,13,4,2,1,1,0,6,17,3,7.53,1,5,1,0,0
58.22,3.24,8,13,1,3,1,2,0,14,17,3,23.27,1,5,0,0,0
49.7,7.15,3,13,2,1,1,1,0,8,1,1,10.7,1,6,1,0,0
63.83,5.85,5,10,4,2,1,2,1,17,7,2,17.72,1,3,1,0,0
66.07,2.91,9,13,1,0,1,3,1,27,1,2,1.0,0,2,1,0,0
90.1,4.92,7,12,3,3,1,3,0,15,15,2,12.57,1,3,1,0,0
66.5,9.58,0,14,3,4,1,4,0,16,1,2,6.68,1,5,1,1,0
47.64,7.3,4,11,3,0,1,2,0,9,7,1,14.85,1,5,1,1,0
57.06,9.41,1,12,4,0,1,1,0,14,5,3,25.71,0,1,1,0,0
24.44,2.3,9,11,0,3,1,4,1,37,30,3,1.0,0,5,0,0,1
67.04,5.46,6,10,4,5,1,4,0,14,6,1,13.46,1,6,1,1,0
84.09,6.52,4,11,1,0,1,2,0,11,1,1,11.09,1,1,1,1,0
76.58,7.86,4,10,2,0,1,2,0,1,1,2,5.84,1,6,1,0,0
82.5,6.42,5,11,4,2,1,4,0,6,9,3,4.98,1,2,1,0,0
66.9,7.07,5,13,2,1,1,1,0,21,1,3,19.34,1,6,1,1,0
65.93,7.52,2,10,2,2,1,1,0,9,8,1,16.79,1,5,1,1,0
56.47,4.82,8,14,4,1,1,4,1,25,11,1,21.78,1,1,1,1,0
62.91,8.29,4,14,3,5,1,1,0,1,6,1,10.93,1,6,1,0,0
70.65,6.27,6,13,2,1,1,2,1,15,3,3,22.11,1,2,1,0,0
90.84,9.39,1,11,2,2,1,1,0,18,4,2,14.47,1,1,1,0,0
60.59,5.32,5,11,2,1,1,1,0,9,6,2,10.34,1,5,1,0,0
80.84,5.93,4,11,4,1,1,1,0,1,4,3,22.35,1,3,1,0,0
100.0,5.18,7,12,1,3,1,1,0,16,1,1,16.83,1,1,1,1,0
94.81,9.13,1,14,1,2,1,4,0,9,3,1,1.83,0,2,1,0,0
100.0,7.65,3,10,4,3,1,2,0,1,1,1,16.14,1,4,1,0,0
60.46,5.69,6,10,3,4,1,2,0,9,3,2,1.53,0,2,1,0,0
76.74,7.56,5,14,4,3,1,3,0,21,9,3,16.29,1,1,1,1,0
85.5,4.55,7,13,3,3,1,3,0,16,2,2,23.62,1,4,1,0,0
75.78,6.63,5,14,2,0,1,3,0,4,1,3,1.0,1,5,1,0,0
49.69,4.06,8,13,2,0,1,3,1,2,8,3,1.0,1,6,0,0,0
59.21,5.21,6,11,3,0,1,3,0,1,1,2,10.36,0,1,1,1,0
83.61,4.46,7,14,4,0,1,3,0,1,9,3,10.87,1,1,1,0,0
90.31,5.94,5,13,4,1,1,2,0,18,18,3,1.67,1,2,1,0,0
49.19,7.15,4,11,3,0,1,3,0,12,1,1,16.86,1,1,0,0,0
56.91,5.49,6,12,4,0,1,1,0,1,10,1,3.88,1,6,1,0,0
86.78,4.2,8,14,4,2,1,2,0,3,6,3,5.85,1,1,0,1,0
66.99,7.13,4,11,3,4,1,1,1,13,1,1,18.06,1,3,1,0,0
73.05,5.91,6,11,4,1,1,2,0,1,9,3,1.0,1,5,1,0,0
77.4,6.86,4,13,3,1,1,3,1,1,6,2,24.16,1,1,1,0,0
56.8,6.85,3,10,4,3,1,4,0,16,1,2,16.68,1,1,0,0,0
74.1,8.17,2,10,2,2,1,4,0,1,2,2,1.0,1,3,1,0,0
63.13,4.65,7,14,1,0,1,3,0,22,9,1,5.75,1,4,1,0,0
52.23,4.1,8,13,3,1,1,3,0,8,25,2,25.12,1,4,1,0,0
81.24,3.77,7,12,1,1,1,2,1,8,4,3,14.43,0,4,1,0,0
88.58,5.08,8,13,4,2,1,1,0,3,4,3,19.84,0,5,1,0,0
89.44,5.48,5,12,1,4,1,3,0,1,7,3,10.39,1,3,1,0,0
49.21,6.07,6,11,1,0,1,4,0,7,9,1,6.15,1,3,1,1,0
65.19,7.96,4,10,2,0,1,3,0,6,1,2,13.22,1,2,1,0,0
72.81,7.54,3,12,3,2,1,1,0,19,14,1,1.51,1,6,1,0,0
51.97,5.41,5,11,2,3,1,4,0,1,12,3,22.03,1,4,0,0,0
61.11,6.01,4,12,1,0,1,1,0,10,5,2,23.85,1,6,1,0,0
60.78,6.31,7,14,3,0,1,2,0,10,1,3,16.55,0,5,0,0,0
87.23,6.78,5,14,1,1,1,4,0,5,8,2,12.13,1,4,1,0,0
60.93,3.64,8,12,3,1,1,1,0,11,6,1,14.65,1,5,0,0,0
61.46,3.99,9,13,2,1,1,4,0,19,10,2,8.89,1,6,0,0,0
63.93,5.97,7,14,4,4,1,4,0,9,10,3,14.41,1,5,1,1,0
67.54,4.08,7,10,3,0,1,2,0,5,10,2,12.11,1,1,1,0,0
94.26,8.09,3,12,3,2,1,3,0,23,4,1,1.0,1,3,1,0,0
79.88,6.46,3,10,4,0,1,3,0,3,13,2,1.0,1,4,1,0,0
79.69,6.85,4,14,1,0,1,1,0,1,1,2,21.94,1,3,1,0,0
87.87,6.99,4,12,2,1,1,1,1,1,3,3,1.0,1,1,1,0,0
77.85,7.41,3,12,4,1,1,1,0,1,14,1,13.42,1,1,1,0,0
40.38,4.58,9,13,4,3,1,4,0,2,18,3,14.32,1,3,0,1,0
87.71,7.77,4,10,4,3,1,4,0,1,4,1,25.25,1,4,0,0,0
67.9,3.65,8,11,2,3,1,4,0,4,1,1,17.13,1,4,0,0,0
61.0,6.14,6,12,2,3,1,4,1,15,7,2,1.34,1,4,1,1,0
72.1,6.21,4,10,4,0,1,2,0,1,7,2,7.84,1,4,0,0,0
60.14,3.54,7,12,3,1,1,2,0,12,3,1,1.0,0,6,0,0,0
68.51,4.86,9,14,2,0,1,2,0,5,4,2,8.34,1,1,1,1,0
75.96,7.24,3,12,1,0,1,4,1,22,25,2,7.92,1,2,1,1,0
79.66,10.0,2,10,1,0,1,2,0,9,6,1,4.86,1,1,1,0,0
92.66,6.85,5,12,1,2,1,4,0,3,9,2,13.92,1,3,0,0,0
94.08,7.3,4,13,2,0,1,2,0,1,2,1,26.17,1,1,1,0,0
72.55,3.37,8,10,1,1,1,3,0,11,1,2,20.07,1,2,0,0,0
40.85,6.16,7,14,2,2,1,3,0,17,3,1,14.69,1,6,1,0,0
53.31,5.02,7,11,4,2,1,2,0,16,1,3,8.55,1,6,1,1,0
36.6,3.6,8,12,3,3,1,2,0,17,1,3,12.2,1,6,1,1,0
97.54,6.42,5,13,2,3,1,3,0,9,9,3,25.93,0,4,1,0,0
74.06,8.54,3,12,1,1,1,2,0,17,17,2,22.36,1,6,1,0,0
20.73,2.33,10,14,0,6,0,1,0,58,33,2,14.55,1,6,1,0,1
76.41,9.14,2,13,3,2,1,1,0,8,3,1,6.27,0,5,1,0,0
59.84,3.48,7,10,3,0,1,2,0,20,1,3,1.0,1,5,1,1,0
52.52,6.43,3,10,3,1,1,1,0,1,17,2,1.0,1,6,1,0,0
69.85,9.6,1,14,3,3,1,2,0,1,3,3,9.9,1,6,1,0,0
90.47,9.06,1,12,4,0,1,3,0,4,1,2,8.46,1,3,1,0,0
84.59,6.04,5,14,1,3,1,2,0,1,11,1,17.86,1,1,1,0,0
68.35,7.72,4,11,3,4,1,1,0,27,1,1,29.71,1,1,1,1,0
74.61,6.0,5,13,2,0,1,1,0,2,22,2,10.1,0,6,1,0,0
65.27,6.07,6,14,2,3,1,4,0,15,1,2,18.24,0,4,1,0,0
80.23,5.85,7,14,2,1,1,3,0,11,6,1,16.91,1,2,1,0,0
66.11,4.39,8,14,4,0,1,2,0,14,1,3,6.35,1,3,0,0,0
26.31,4.16,9,13,2,3,0,1,1,39,1,3,5.18,1,5,1,0,1
37.71,3.22,10,13,3,1,1,4,0,19,1,2,19.76,1,5,0,0,0
74.98,6.95,3,11,1,2,1,4,0,8,5,1,11.57,1,4,1,0,0
17.22,5.58,6,10,2,3,0,1,0,17,29,2,5.36,1,3,1,0,1
50.91,7.83,3,13,1,0,1,2,0,1,1,3,16.0,1,5,1,0,0
70.95,4.65,7,14,2,1,1,1,0,16,3,1,30.34,1,4,1,0,0
100.0,6.96,5,10,2,2,1,4,0,14,4,1,11.6,1,4,1,0,0
86.61,4.71,7,13,2,1,1,2,0,12,3,3,20.0,1,1,1,0,0
79.53,4.91,7,10,4,1,1,4,0,13,3,2,1.78,1,2,1,0,0
55.71,4.59,6,11,3,5,1,3,0,22,2,2,20.15,1,2,1,1,0
66.43,5.46,6,10,2,2,1,1,0,14,4,1,8.76,1,6,1,0,0
71.13,4.67,6,10,1,2,1,3,1,20,13,1,1.0,1,2,1,0,0
86.76,6.05,4,10,4,6,1,2,0,11,9,3,2.99,1,1,1,0,0
94.57,7.36,4,12,4,2,1,4,0,1,10,1,7.05,1,3,1,0,0
72.12,4.19,9,13,4,0,1,2,1,12,20,1,14.85,0,2,1,0,0
68.16,1.47,10,13,3,0,1,1,0,8,14,3,1.0,1,1,1,1,0
44.06,6.13,6,12,4,1,1,3,1,34,10,2,19.59,1,4,1,1,0
45.5,4.9,8,12,4,3,1,3,0,20,1,2,15.16,1,4,1,1,0
18.27,5.94,6,11,2,4,0,3,0,38,35,3,25.15,1,5,1,0,1
58.91,4.68,5,11,3,4,1,3,0,10,18,1,31.75,1,3,1,1,0
82.57,8.46,1,10,1,4,1,4,0,4,1,2,26.49,1,1,1,0,0
67.51,3.98,7,10,3,4,1,2,0,20,5,3,28.34,1,4,0,0,0
34.69,3.73,6,10,2,3,1,2,1,1,6,1,14.27,1,6,0,0,0
59.14,6.46,6,12,1,1,1,1,0,17,1,3,2.63,1,1,0,0,0
80.96,7.01,4,12,1,0,1,2,0,1,1,1,1.0,1,3,1,0,0
44.91,5.7,5,11,1,3,1,1,0,23,5,3,7.96,1,1,1,0,0
54.03,4.74,7,13,4,3,1,2,1,10,2,2,10.15,0,6,0,0,0
73.09,6.92,3,10,1,0,1,4,0,6,1,1,18.3,1,4,1,0,0
15.64,3.11,8,13,1,5,0,3,0,35,24,2,14.68,1,6,1,0,1
77.23,7.56,4,13,3,2,1,4,0,1,10,3,1.3,1,2,1,0,0
72.09,4.12,6,10,3,0,1,4,0,9,11,1,7.97,1,2,1,0,0
68.75,5.03,7,12,1,0,1,1,1,1,4,3,10.82,1,1,1,0,0
63.88,5.83,6,10,3,0,1,4,0,14,1,3,6.0,1,1,1,1,0
76.46,5.3,7,12,2,0,1,4,0,12,2,1,26.03,1,4,1,1,0
82.31,5.61,6,11,2,1,1,3,0,16,1,1,1.0,1,6,1,0,0
81.35,3.73,8,11,4,2,1,1,0,24,22,2,25.23,1,1,0,0,0
76.2,8.2,4,14,1,1,1,1,0,4,1,2,4.71,1,2,1,0,0
1.26,,6,14,0,5,0,4,0,32,30,3,28.22,1,5,0,1,1
70.0,7.03,4,10,3,1,1,4,0,26,10,2,21.74,1,6,1,0,0
63.69,6.13,5,12,4,0,1,3,1,1,1,1,11.38,1,5,1,0,0
95.86,8.61,3,14,1,3,1,2,0,13,1,3,22.18,1,4,1,0,0
27.99,6.05,6,12,1,2,1,4,1,37,12,1,24.06,1,5,1,0,0
76.67,5.43,7,11,1,1,1,4,0,1,9,2,7.1,1,5,0,1,0
7.02,3.72,9,13,1,7,0,2,0,26,22,2,17.38,1,6,0,1,1
82.0,8.16,2,10,2,1,1,3,0,4,1,1,23.51,1,4,1,0,0
75.06,6.39,4,13,3,0,1,3,0,3,9,1,30.17,1,3,1,0,0
62.6,4.61,8,13,1,0,1,4,0,19,12,2,8.98,1,5,1,0,0
59.02,7.03,3,13,4,3,1,4,0,27,4,3,14.64,1,2,1,1,0
70.6,8.09,2,12,3,0,1,3,1,22,1,3,19.82,1,2,1,0,0
50.92,4.97,6,10,3,1,1,4,0,6,6,3,1.0,1,2,1,1,0
49.19,4.66,7,10,1,4,1,1,0,14,6,2,1.0,1,5,1,1,0
66.58,5.77,7,14,2,1,1,2,0,4,10,2,1.0,1,1,1,1,0
92.98,5.38,6,13,4,0,1,2,0,7,6,2,26.99,1,2,1,0,0
0.0,2.77,9,10,0,5,0,3,0,22,46,2,24.47,1,3,1,0,1
74.7,6.0,7,14,1,3,1,2,0,12,7,1,33.96,1,2,0,0,0
55.08,4.22,10,14,3,5,1,3,1,8,1,1,21.84,1,4,0,0,0
71.84,5.05,7,14,3,2,1,2,0,10,1,3,7.06,1,4,1,0,0
54.33,3.15,8,10,1,0,1,1,1,14,5,2,6.3,1,4,1,0,0
26.18,,6,10,0,4,1,2,1,16,15,2,9.35,1,5,0,0,1
77.17,6.3,3,10,2,0,1,1,0,1,9,2,5.92,1,2,1,0,0
41.59,4.65,5,11,2,2,1,4,0,5,4,2,11.21,1,6,0,0,0
12.46,5.13,5,10,2,1,0,2,0,36,38,2,6.91,1,6,1,1,1
69.8,5.42,6,11,4,0,1,2,0,16,1,2,16.81,1,2,0,1,0
71.61,9.77,2,12,4,2,1,3,0,1,2,2,35.0,1,6,1,0,0
40.34,4.7,8,12,3,3,1,3,1,17,1,2,20.38,1,2,1,1,0
58.01,5.25,6,13,1,1,1,1,1,20,1,2,1.0,1,2,1,0,0
100.0,8.07,2,10,4,0,1,1,0,10,14,3,24.16,1,2,1,0,0
79.55,4.97,5,10,2,5,1,4,0,1,9,3,20.14,1,6,1,0,0
78.93,5.38,6,10,1,1,1,1,0,22,1,2,34.36,1,3,1,0,0
63.94,7.86,3,14,3,0,1,1,0,1,1,1,10.41,1,4,1,0,0
61.44,4.3,7,14,3,1,1,4,1,8,7,3,10.34,1,4,0,1,0
65.63,0.17,10,10,1,3,1,4,1,18,1,2,21.28,1,4,1,1,0
63.0,6.05,5,14,2,3,1,3,0,12,1,2,12.56,1,6,0,0,0
50.37,3.54,10,13,3,3,0,1,0,1,7,1,1.0,1,1,0,0,1
59.99,5.61,5,11,3,0,1,3,0,3,8,2,10.19,1,2,1,0,0
66.37,5.01,6,13,4,6,1,3,1,24,11,3,16.92,1,1,1,0,0
57.47,5.47,5,11,4,0,1,4,0,12,10,2,12.86,0,6,1,0,0
54.6,4.34,7,12,2,2,1,2,0,24,11,3,24.67,0,5,0,0,0
37.09,2.35,9,11,4,5,1,3,1,1,5,3,8.89,1,1,0,0,0
57.11,3.98,6,11,2,6,1,1,1,13,15,2,31.61,1,1,1,1,0
99.94,6.06,6,14,2,0,1,4,0,16,22,2,6.74,1,4,1,0,0
1.96,4.8,6,12,2,5,0,4,0,36,30,2,13.33,1,5,1,0,1
43.04,6.79,3,10,4,0,0,1,0,16,13,1,1.0,1,5,1,0,1
100.0,6.87,4,12,2,3,1,3,0,4,1,1,18.77,1,2,1,0,0
100.0,7.95,3,12,1,1,1,1,0,25,1,2,10.62,1,3,1,0,0
63.59,5.07,6,10,1,3,1,1,0,1,5,3,9.19,1,3,1,0,0
66.63,4.41,8,12,3,2,1,3,1,23,1,1,15.13,1,6,1,0,0
80.55,6.16,4,12,2,2,1,4,0,18,6,2,1.0,0,6,1,1,0
59.65,3.31,8,12,4,0,1,4,1,12,9,1,9.65,1,4,1,1,0
89.51,7.68,3,13,2,2,1,3,0,1,15,1,5.2,1,5,0,0,0
79.69,5.51,6,13,3,2,1,2,0,11,1,3,21.33,1,6,1,0,0
57.16,5.24,7,13,4,1,1,3,1,9,11,3,4.45,0,6,1,0,0
68.41,8.55,3,11,3,5,1,1,0,36,4,3,10.16,1,4,1,0,0
65.53,2.17,9,11,1,2,1,1,0,11,1,2,7.75,1,2,0,1,0
100.0,5.79,7,12,3,5,1,3,0,7,21,3,17.06,1,5,1,0,0
88.45,9.04,3,13,2,1,1,1,0,4,10,1,8.61,1,1,1,0,0
68.3,8.67,3,12,2,2,1,3,0,26,12,1,12.39,1,6,1,0,0
86.36,8.55,2,11,2,2,1,1,0,20,4,3,1.0,1,2,1,0,0
93.25,7.85,3,13,2,2,1,2,0,1,12,2,17.44,1,4,1,0,0
96.48,8.24,1,10,4,5,1,2,0,5,12,1,1.0,1,2,1,0,0
86.13,7.04,4,10,4,2,1,4,0,1,1,2,23.45,1,1,1,0,0
66.81,4.41,6,11,4,0,1,3,0,8,7,2,23.16,1,2,1,1,0
71.77,4.18,7,11,1,3,1,2,0,21,10,1,17.22,1,4,1,0,0
78.34,7.72,3,10,3,1,1,2,0,8,1,3,3.17,0,2,1,1,0
78.86,5.94,6,14,3,0,1,2,0,2,1,2,2.88,1,6,1,0,0
84.1,4.42,6,11,4,0,1,3,0,8,16,1,13.49,1,3,1,1,0
95.84,5.8,4,10,4,2,1,2,0,15,31,3,1.0,0,1,0,0,0
74.42,5.09,6,11,2,1,1,1,0,11,2,3,10.2,1,3,0,0,0
91.35,4.69,6,11,2,3,1,3,0,6,7,2,13.77,0,6,0,0,0
67.8,6.04,6,11,3,1,1,4,0,1,7,2,1.0,1,5,1,0,0
100.0,8.22,1,11,4,3,1,1,0,18,17,2,1.0,1,3,1,0,0
91.65,6.76,4,10,3,3,1,3,0,1,3,2,17.72,1,6,1,1,0
54.0,4.44,7,12,4,1,1,1,0,3,26,3,4.86,1,4,0,1,0
75.67,7.07,3,11,2,5,1,2,0,11,5,2,6.05,1,6,1,0,0
64.65,4.85,6,10,1,0,1,4,0,3,8,1,1.0,1,5,1,1,0
73.47,7.2,5,12,1,1,1,2,0,14,20,1,1.0,1,6,1,0,0
0.0,,8,11,0,5,0,3,1,33,44,1,6.17,1,2,1,0,1
57.6,7.67,2,10,2,1,1,1,0,1,1,1,1.0,1,2,1,1,0
100.0,8.47,2,11,3,2,1,1,0,1,1,3,7.3,1,2,1,0,0
41.53,4.51,7,13,3,2,1,4,0,1,1,2,10.51,1,2,0,1,0
79.41,8.42,1,12,4,1,1,4,0,1,8,2,10.18,1,4,1,0,0
69.25,7.48,3,13,1,2,1,1,0,21,1,2,12.29,1,2,0,0,0
98.2,7.15,4,13,3,0,1,2,0,1,10,2,16.61,0,1,1,0,0
84.25,5.64,7,12,3,2,1,4,0,8,12,3,10.68,1,2,1,0,0
70.78,4.29,6,10,2,0,1,4,0,15,4,1,19.89,1,2,1,0,0
39.69,1.75,10,11,1,8,1,2,1,12,6,3,13.8,1,2,0,0,0
91.33,6.47,5,10,3,4,1,1,0,12,4,2,22.88,1,1,1,0,0
99.28,4.84,7,12,3,0,1,4,1,12,1,3,19.67,1,2,1,0,0
63.21,5.64,5,10,3,0,1,4,0,1,25,1,28.72,1,6,1,0,0
53.88,3.71,7,11,3,5,1,2,0,21,1,1,21.23,1,1,1,1,0
93.8,4.65,6,12,1,2,1,1,0,13,10,3,2.71,1,1,1,0,0
51.17,5.92,5,12,2,1,1,2,0,14,15,1,1.0,1,5,1,0,0
72.11,6.52,5,14,1,0,1,3,0,17,12,3,5.5,1,4,1,1,0
91.93,5.86,5,14,2,4,1,3,0,18,4,3,8.4,1,3,1,0,0
71.19,7.72,3,14,4,2,1,2,0,8,1,2,4.89,1,6,0,0,0
59.14,9.39,2,12,3,0,1,1,0,1,3,1,26.47,1,2,1,0,0
68.04,3.58,6,10,3,0,1,4,1,1,2,3,3.14,1,2,1,0,0
43.44,5.47,6,10,3,2,1,3,0,25,7,3,3.65,1,5,1,0,0
31.93,2.82,9,11,3,2,1,1,0,39,7,2,1.0,1,3,1,1,0
100.0,4.83,6,11,3,5,1,1,0,25,12,3,16.5,1,1,1,0,0
77.82,3.5,7,12,2,0,1,1,0,14,1,1,18.44,1,3,0,0,0
59.29,7.69,4,11,3,3,1,1,0,8,4,3,1.9,1,1,1,0,0
36.7,2.67,9,12,4,6,0,1,1,1,14,2,14.26,1,3,1,0,1
74.97,7.68,3,10,2,2,1,1,0,16,9,2,1.0,1,6,1,0,0
84.05,6.07,5,14,3,2,1,3,0,4,1,2,14.5,1,3,1,0,0
87.84,6.48,4,10,1,2,1,3,0,23,8,3,19.67,1,3,1,1,0
69.3,4.68,7,10,2,4,1,3,1,9,23,3,1.0,1,6,1,0,0
82.2,5.71,5,10,3,3,1,1,1,24,1,1,14.52,1,4,1,0,0
85.67,10.0,1,12,1,0,1,1,0,11,1,1,16.34,0,1,1,0,0
70.3,4.33,8,13,1,4,1,3,0,1,1,3,5.93,1,4,1,0,0
62.29,4.43,8,14,1,3,1,1,1,1,6,2,15.02,1,4,1,0,0
71.42,6.53,3,10,4,0,1,3,0,18,6,1,11.29,1,2,1,0,0
72.82,8.72,2,11,3,3,1,2,0,23,1,2,1.0,1,1,0,0,0
59.32,6.53,4,13,3,2,1,3,0,24,15,2,1.0,1,6,1,0,0
91.82,7.73,3,10,2,2,1,2,0,1,12,2,21.68,0,2,1,1,0
100.0,6.4,5,10,3,0,1,4,0,12,4,3,4.34,1,2,1,0,0
86.64,4.27,7,13,2,1,1,1,0,8,8,3,22.3,1,2,1,0,0
63.22,4.54,6,12,1,3,1,1,0,10,1,3,8.91,1,1,1,0,0
91.33,4.09,8,14,1,1,1,2,0,14,10,3,4.67,1,6,1,1,0
64.02,7.1,4,12,2,0,1,2,0,16,12,2,15.31,1,3,1,0,0
43.31,4.02,10,14,2,2,1,4,0,23,1,3,14.04,1,4,1,1,0
78.91,3.97,7,12,1,0,1,2,0,1,15,3,10.93,1,1,1,0,0
51.04,7.84,3,13,4,4,1,4,1,22,1,3,24.35,1,1,1,0,0
100.0,6.35,4,12,2,0,1,2,0,10,1,3,4.91,1,1,1,0,0
82.26,6.13,7,13,3,3,1,2,0,6,1,1,21.56,1,1,1,0,0
55.96,4.73,5,10,2,1,1,4,0,6,4,1,13.48,1,4,1,0,0
87.78,9.52,1,14,1,3,1,4,0,10,1,1,17.53,1,4,1,0,0
24.07,,9,13,0,6,0,2,0,27,44,2,12.02,1,5,1,1,1
61.53,5.39,5,10,3,3,1,4,0,25,18,3,18.96,1,5,0,1,0
82.78,7.28,3,10,1,2,1,1,0,22,4,3,18.51,1,1,0,0,0
92.73,5.12,6,12,1,4,1,4,0,17,13,2,18.96,1,1,1,1,0
71.89,3.75,7,11,3,0,1,1,1,21,26,2,38.85,1,2,1,0,0
60.4,6.51,5,13,1,7,1,1,1,11,5,3,5.35,0,5,1,1,0
50.55,6.33,5,13,2,5,1,3,0,6,11,3,19.67,1,5,0,1,0
99.79,7.7,3,10,1,2,1,4,1,4,1,2,1.0,1,6,1,0,0
65.26,3.98,9,12,4,1,1,2,1,12,1,3,1.35,1,2,1,0,0
89.53,7.28,4,14,2,1,1,1,0,1,6,3,22.93,1,2,1,0,0
47.44,6.37,5,13,2,2,1,3,0,2,3,3,33.43,0,1,0,0,0
67.91,4.35,6,10,3,3,1,2,0,1,20,2,2.21,1,2,1,0,0
48.96,4.67,7,14,1,3,1,2,0,6,13,1,19.63,0,4,1,0,0
50.92,6.48,3,10,1,1,1,2,1,7,18,3,16.15,1,1,1,0,0
57.72,5.48,6,10,4,2,1,1,0,21,14,3,2.01,1,1,0,0,0
47.72,6.89,5,10,4,3,1,1,0,6,5,2,13.85,1,4,0,0,0
89.86,5.31,8,13,3,4,1,1,0,1,14,2,11.87,1,5,1,0,0
0.0,,6,12,0,3,0,4,1,36,35,1,8.29,1,4,0,0,1
47.61,6.25,5,14,3,0,1,1,1,1,1,3,30.55,1,6,0,0,0
80.56,2.89,9,11,2,0,1,4,0,25,1,2,7.54,0,5,0,0,0
36.4,2.56,10,14,3,4,1,1,0,5,4,3,9.79,1,5,1,0,0
73.34,5.51,7,13,2,2,1,1,0,1,8,3,5.48,1,4,0,0,0
0.0,5.01,6,13,1,2,0,2,1,60,30,3,10.36,1,4,1,0,1
79.36,4.5,8,14,4,1,1,2,0,1,1,1,3.2,0,2,1,1,0
84.99,10.0,1,13,1,0,1,4,0,10,17,3,13.47,1,2,1,0,0
82.18,5.12,8,14,3,2,1,4,0,9,1,3,2.55,1,4,1,0,0
66.39,4.27,8,14,2,2,1,3,0,7,7,2,3.19,1,5,1,1,0
82.41,6.98,5,11,1,3,1,4,0,23,8,1,1.0,1,3,1,0,0
100.0,7.62,3,14,1,0,1,3,0,1,13,2,22.09,0,4,1,0,0
79.47,5.54,6,11,2,0,1,2,0,28,7,1,1.0,1,3,1,1,0
67.23,3.57,9,12,1,1,1,4,0,7,8,3,17.76,0,1,1,1,0
